"2016","11","14","lte","active-ok","28.7500"
"2016","11","14","lte","active-faulty","1.0000"
"2016","11","14","lte","inactive","22.9583"
"2016","11","15","gsm","active-ok","20.0000"
"2016","11","15","gsm","active-faulty","1.0000"
"2016","11","15","gsm","inactive","13.0000"
"2016","11","15","umts","active-ok","21.9583"
"2016","11","15","umts","active-faulty","1.0000"
"2016","11","15","umts","inactive","19.0000"
"2016","11","15","lte","active-ok","28.0417"
"2016","11","15","lte","active-faulty","1.0000"
"2016","11","15","lte","inactive","23.6667"
"2016","11","16","gsm","active-ok","20.3333"
"2016","11","16","gsm","active-faulty","1.0000"
"2016","11","16","gsm","inactive","12.3750"
"2016","11","16","umts","active-ok","21.7083"
"2016","11","16","umts","inactive","19.2917"
"2016","11","16","lte","active-ok","27.3750"
"2016","11","16","lte","active-faulty","1.0000"
"2016","11","16","lte","inactive","24.3333"
"2016","11","17","gsm","active-ok","22.0000"
"2016","11","17","gsm","active-faulty","1.0417"
"2016","11","17","gsm","inactive","9.9583"
"2016","11","17","umts","active-ok","20.5833"
"2016","11","17","umts","active-faulty","1.0000"
"2016","11","17","umts","inactive","20.0000"
"2016","11","17","lte","active-ok","28.7083"
"2016","11","17","lte","active-faulty","1.0000"
"2016","11","17","lte","inactive","23.0000"
"2016","11","18","gsm","active-ok","22.0000"
"2016","11","18","gsm","active-faulty","1.0000"
"2016","11","18","gsm","inactive","10.0000"
"2016","11","18","umts","active-ok","20.5417"
"2016","11","18","umts","active-faulty","1.0000"
"2016","11","18","umts","inactive","20.0000"
"2016","11","18","lte","active-ok","28.7083"
"2016","11","18","lte","active-faulty","1.0000"
"2016","11","18","lte","inactive","23.0000"
"2016","11","19","gsm","active-ok","22.0000"
"2016","11","19","gsm","active-faulty","1.0000"
"2016","11","19","gsm","inactive","10.0000"
"2016","11","19","umts","active-ok","21.0000"
"2016","11","19","umts","inactive","20.0000"
"2016","11","19","lte","active-ok","28.7083"
"2016","11","19","lte","active-faulty","1.0000"
"2016","11","19","lte","inactive","23.0000"
"2016","11","20","gsm","active-ok","22.0000"
"2016","11","20","gsm","active-faulty","1.0000"
"2016","11","20","gsm","inactive","10.0000"
"2016","11","20","umts","active-ok","21.0000"
"2016","11","20","umts","inactive","20.0000"
"2016","11","20","lte","active-ok","28.7083"
"2016","11","20","lte","active-faulty","1.0000"
"2016","11","20","lte","inactive","23.0000"
"2016","11","21","gsm","active-ok","22.0000"
"2016","11","21","gsm","active-faulty","1.0000"
"2016","11","21","gsm","inactive","10.0000"
"2016","11","21","umts","active-ok","20.2917"
"2016","11","21","umts","inactive","20.7083"
"2016","11","21","lte","active-ok","28.7083"
"2016","11","21","lte","active-faulty","1.0000"
"2016","11","21","lte","inactive","23.0000"
"2016","11","22","gsm","active-ok","22.0000"
"2016","11","22","gsm","active-faulty","1.0000"
"2016","11","22","gsm","inactive","10.0000"
"2016","11","22","umts","active-ok","19.0000"
"2016","11","22","umts","inactive","22.0000"
"2016","11","22","lte","active-ok","28.7083"
"2016","11","22","lte","active-faulty","1.0000"
"2016","11","22","lte","inactive","23.0000"
"2016","11","23","gsm","active-ok","21.3333"
"2016","11","23","gsm","active-faulty","1.0000"
"2016","11","23","gsm","inactive","10.6667"
"2016","11","23","umts","active-ok","18.9583"
"2016","11","23","umts","active-faulty","1.0000"
"2016","11","23","umts","inactive","22.0000"
"2016","11","23","lte","active-ok","27.6667"
"2016","11","23","lte","active-faulty","1.0000"
"2016","11","23","lte","inactive","24.0417"
"2016","11","24","gsm","active-ok","20.0000"
"2016","11","24","gsm","active-faulty","1.0000"
"2016","11","24","gsm","inactive","12.0000"
"2016","11","24","umts","active-ok","19.0000"
"2016","11","24","umts","inactive","22.0000"
"2016","11","24","lte","active-ok","25.7083"
"2016","11","24","lte","active-faulty","1.0000"
"2016","11","24","lte","inactive","26.0000"
"2016","11","25","gsm","active-ok","20.0000"
"2016","11","25","gsm","active-faulty","1.0000"
"2016","11","25","gsm","inactive","12.0000"
"2016","11","25","umts","active-ok","19.0000"
"2016","11","25","umts","inactive","22.0000"
"2016","11","25","lte","active-ok","25.7083"
"2016","11","25","lte","active-faulty","1.0000"
"2016","11","25","lte","inactive","26.0000"
"2016","11","26","gsm","active-ok","20.0000"
"2016","11","26","gsm","active-faulty","1.0000"
"2016","11","26","gsm","inactive","12.0000"
"2016","11","26","umts","active-ok","19.0000"
"2016","11","26","umts","inactive","22.0000"
"2016","11","26","lte","active-ok","25.7083"
"2016","11","26","lte","active-faulty","1.0000"
"2016","11","26","lte","inactive","26.0000"
"2016","11","27","gsm","active-ok","20.0000"
"2016","11","27","gsm","active-faulty","1.0000"
"2016","11","27","gsm","inactive","12.0000"
"2016","11","27","umts","active-ok","19.0000"
"2016","11","27","umts","inactive","22.0000"
"2016","11","27","lte","active-ok","25.7083"
"2016","11","27","lte","active-faulty","1.0000"
"2016","11","27","lte","inactive","26.0000"
"2016","11","28","gsm","active-ok","20.0000"
"2016","11","28","gsm","active-faulty","1.0000"
"2016","11","28","gsm","inactive","12.0000"
"2016","11","28","umts","active-ok","18.8333"
"2016","11","28","umts","active-faulty","1.0000"
"2016","11","28","umts","inactive","21.8750"
"2016","11","28","lte","active-ok","25.7083"
"2016","11","28","lte","active-faulty","1.0000"
"2016","11","28","lte","inactive","26.0000"
"2016","11","29","gsm","active-ok","20.5000"
"2016","11","29","gsm","active-faulty","1.0000"
"2016","11","29","gsm","inactive","11.5000"
"2016","11","29","umts","active-ok","18.6250"
"2016","11","29","umts","active-faulty","1.0000"
"2016","11","29","umts","inactive","21.9167"
"2016","11","29","lte","active-ok","25.9167"
"2016","11","29","lte","active-faulty","1.0000"
"2016","11","29","lte","inactive","25.7917"
"2016","11","30","gsm","active-ok","22.0000"
"2016","11","30","gsm","active-faulty","1.0000"
"2016","11","30","gsm","inactive","10.0000"
"2016","11","30","umts","active-ok","20.0000"
"2016","11","30","umts","inactive","21.0000"
"2016","11","30","lte","active-ok","28.4167"
"2016","11","30","lte","active-faulty","1.0000"
